source,root,path,name,ext,is_dir,size,modified,topic,normalized_stem
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/PHAROS-ARCHIVE,PHAROS-ARCHIVE,,True,0,2026-04-14T05:56:43.826557-04:00,pharos,pharos archive
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/PHAROS_PAPERS_DB,PHAROS_PAPERS_DB,,True,0,2026-04-14T05:42:53.799009-04:00,pharos,pharos papers db
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/PowerShell,PowerShell,,True,0,2026-04-17T18:36:33.695926-04:00,other,powershell
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/PROMPTS,PROMPTS,,True,0,2026-04-15T21:44:14.237315-04:00,other,prompts
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Publications,Publications,,True,0,2026-04-11T17:10:09.556134-04:00,other,publications
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Sound Recordings,Sound Recordings,,True,0,2026-04-11T23:31:53.778404-04:00,other,sound recordings
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Séries Articles Pharos,Séries Articles Pharos,,True,0,2026-04-12T02:40:57.062068-04:00,pharos,series articles pharos
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/WindowsPowerShell,WindowsPowerShell,,True,0,2026-04-09T22:23:05.798861-04:00,other,windowspowershell
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Zoom,Zoom,,True,0,2020-12-02T11:20:58.669583-05:00,other,zoom
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/& $envUSERPROFILEDesktopcompact_wsl.txt,& $envUSERPROFILEDesktopcompact_wsl.txt,.txt,False,81104,2026-04-11T19:12:53.440623-04:00,other,and envuserprofiledesktopcompact wsl
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/00_MASTER_EXPLAINER.txt,00_MASTER_EXPLAINER.txt,.txt,False,8549,2026-04-04T03:20:56.595307-04:00,other,00 master explainer
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/01_THESEUS_TEMPLATE.txt,01_THESEUS_TEMPLATE.txt,.txt,False,13591,2026-04-04T03:20:56.663999-04:00,other,01 theseus template
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/02_THESEUS_ARCHIVE.txt,02_THESEUS_ARCHIVE.txt,.txt,False,10462,2026-04-04T03:20:56.708000-04:00,other,02 theseus archive
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/03_THESEUS_QUESTIONS.txt,03_THESEUS_QUESTIONS.txt,.txt,False,14759,2026-04-04T03:20:56.751581-04:00,other,03 theseus questions
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/04_AURYN_TEMPLATE.txt,04_AURYN_TEMPLATE.txt,.txt,False,13060,2026-04-04T03:20:56.805065-04:00,other,04 auryn template
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/05_AURYN_ARCHIVE.txt,05_AURYN_ARCHIVE.txt,.txt,False,10203,2026-04-04T03:20:56.864089-04:00,other,05 auryn archive
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/06_AURYN_QUESTIONS.txt,06_AURYN_QUESTIONS.txt,.txt,False,14801,2026-04-04T03:20:56.922085-04:00,other,06 auryn questions
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/07_HOPF_TEMPLATE.txt,07_HOPF_TEMPLATE.txt,.txt,False,15548,2026-04-04T03:20:56.987850-04:00,other,07 hopf template
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/08_HOPF_ARCHIVE.txt,08_HOPF_ARCHIVE.txt,.txt,False,11675,2026-04-04T03:20:57.050881-04:00,other,08 hopf archive
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/09_HOPF_QUESTIONS.txt,09_HOPF_QUESTIONS.txt,.txt,False,16498,2026-04-04T03:20:57.117817-04:00,other,09 hopf questions
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/2025%20-%20Martin%20Lepage%20-%20THE%20RETURNING%20LIGHT%20-%20book_or_monograph.docx_0.odt,2025%20-%20Martin%20Lepage%20-%20THE%20RETURNING%20LIGHT%20-%20book_or_monograph.docx_0.odt,.odt,False,222546,2026-03-12T12:49:05.595265-04:00,other,2025 20 20martin 20lepage 20 20the 20returning 20light 20 20book or monograph docx 0
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Agentic_AI_Autonomous_Intelligence_for_Complex_GoalsA_Comprehensive_Survey.pdf,Agentic_AI_Autonomous_Intelligence_for_Complex_GoalsA_Comprehensive_Survey.pdf,.pdf,False,2948908,2026-04-10T18:06:07.142640-04:00,other,agentic ai autonomous intelligence for complex goalsa comprehensive survey
local,/mnt/c/Users/softinfo/Documents,"/mnt/c/Users/softinfo/Documents/Ahmed, Sara. The Promise of Happine.txt","Ahmed, Sara. The Promise of Happine.txt",.txt,False,4577,2026-03-21T06:30:41.585943-04:00,other,ahmed sara the promise of happine
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/ai_governance_public_statement.txt,ai_governance_public_statement.txt,.txt,False,699,2026-03-07T18:39:42.713381-05:00,ai_governance,ai governance public statement
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/ai_governance_public_statementlong.txt,ai_governance_public_statementlong.txt,.txt,False,1620,2026-03-07T18:44:17.168238-05:00,ai_governance,ai governance public statementlong
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Alchemy of the Wound.docx,Alchemy of the Wound.docx,.docx,False,148876,2026-03-12T22:55:32.876086-04:00,other,alchemy of the wound
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/CLIENT ACCOUNTS TRACKER.md,CLIENT ACCOUNTS TRACKER.md,.md,False,412,2026-04-15T19:19:34.728611-04:00,other,client accounts tracker
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Complete Paper List — Martin Lepage.txt,Complete Paper List — Martin Lepage.txt,.txt,False,38188,2026-04-11T19:12:45.348972-04:00,research_paper,complete paper list martin lepage
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/CORPUS ou le génie de l’insistance (1).md,CORPUS ou le génie de l’insistance (1).md,.md,False,541191,2026-03-07T18:39:28.778194-05:00,other,corpus ou le genie de l insistance 1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/FR-QC-.txt,FR-QC-.txt,.txt,False,34991,2026-03-31T23:40:20.263681-04:00,other,fr qc
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/FULL ST NEW AGATHA-FAIL.txt,FULL ST NEW AGATHA-FAIL.txt,.txt,False,87935,2026-04-15T19:24:10.731708-04:00,other,full st new agatha fail
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Gemini a dit.txt,Gemini a dit.txt,.txt,False,1567,2026-03-21T06:30:52.870597-04:00,other,gemini a dit
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Governance%20by%20Denial%20-%20revised%20working%20draft.docx_0.odt,Governance%20by%20Denial%20-%20revised%20working%20draft.docx_0.odt,.odt,False,78271,2026-03-11T16:32:31.593749-04:00,ai_governance,governance 20by 20denial 20 20revised 20working 20draft docx 0
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/if-gov-ai-2027-2028.md,if-gov-ai-2027-2028.md,.md,False,41047,2026-03-07T18:20:33.925526-05:00,other,if gov ai 2027 2028
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Laptop A.txt,Laptop A.txt,.txt,False,1025,2026-03-08T17:57:46.860908-04:00,other,laptop a
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/LINKEDIN-SCHEDULE-NOW.md,LINKEDIN-SCHEDULE-NOW.md,.md,False,8898,2026-04-06T22:44:03.965617-04:00,other,linkedin schedule now
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/MARTIN-SITE CHANGE TRACKER.md,MARTIN-SITE CHANGE TRACKER.md,.md,False,22982,2026-04-18T02:47:52.166962-04:00,other,martin site change tracker
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/MASTER TRACKER (recreated from MASTER PACK 4).md,MASTER TRACKER (recreated from MASTER PACK 4).md,.md,False,39747,2026-04-18T21:10:16.563855-04:00,other,master tracker recreated from master pack 4
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/METHOD TRACKER.md,METHOD TRACKER.md,.md,False,912,2026-04-15T19:19:34.628436-04:00,other,method tracker
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/PHAROS-AI CHANGE TRACKER.md,PHAROS-AI CHANGE TRACKER.md,.md,False,2119,2026-04-16T09:31:48.458421-04:00,pharos,pharos ai change tracker
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/PHAROS_LinkedIn_Monthly_Routine_2026-04.md,PHAROS_LinkedIn_Monthly_Routine_2026-04.md,.md,False,27872,2026-04-06T19:25:46.914189-04:00,pharos,pharos linkedin monthly routine 2026 04
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/provisional-arbitration-charter-v1.1.md,provisional-arbitration-charter-v1.1.md,.md,False,25999,2026-04-14T03:52:56.352728-04:00,other,provisional arbitration charter 1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/provisional-arbitration-charter.md,provisional-arbitration-charter.md,.md,False,12529,2026-04-14T03:44:23.153884-04:00,other,provisional arbitration charter
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/SKILL_AUDIT_2026-04-06.md,SKILL_AUDIT_2026-04-06.md,.md,False,10719,2026-04-06T17:28:14.265257-04:00,ai_governance,skill audit 2026 04 06
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Spec-1-ai Governance Engine.pdf,Spec-1-ai Governance Engine.pdf,.pdf,False,113832,2026-03-25T05:18:56.551399-04:00,ai_governance,spec 1 ai governance engine
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/stress0test NEW AGATHA - FAIL.txt,stress0test NEW AGATHA - FAIL.txt,.txt,False,189339,2026-04-12T10:15:33.125808-04:00,other,stress0test new agatha fail
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/The_Kybalion.pdf,The_Kybalion.pdf,.pdf,False,1207149,2026-03-23T03:32:22.707595-04:00,other,the kybalion
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/Turing AI Ethics and Governance.pdf,Turing AI Ethics and Governance.pdf,.pdf,False,10825237,2026-03-25T04:57:18.454493-04:00,ai_governance,turing ai ethics and governance
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/untitled_2.odt,untitled_2.odt,.odt,False,25326,2026-03-11T13:50:29.453846-04:00,other,untitled 2
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/wsl_compact_20260406_1816.diskpart.txt,wsl_compact_20260406_1816.diskpart.txt,.txt,False,124,2026-04-06T18:09:12.046883-04:00,other,wsl compact 20260406 1816 diskpart
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/wsl_compact_20260407_1926.diskpart.txt,wsl_compact_20260407_1926.diskpart.txt,.txt,False,124,2026-04-07T19:25:47.413810-04:00,other,wsl compact 20260407 1926 diskpart
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29,Desktop Intake 2026-03-29,,True,0,2026-03-29T18:24:24.827840-04:00,ai_governance,desktop intake 2026 03 29
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29,Downloads Intake 2026-03-29,,True,0,2026-03-29T18:33:02.257546-04:00,ai_governance,downloads intake 2026 03 29
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/adaptive FHIR.pdf,adaptive FHIR.pdf,.pdf,False,2206533,2026-03-14T05:02:20.664114-04:00,ai_governance,adaptive fhir
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Ai storey telling.pdf,Ai storey telling.pdf,.pdf,False,626284,2026-03-14T04:51:53.922992-04:00,ai_governance,ai storey telling
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Empirical Study of 155 Countries.pdf,Empirical Study of 155 Countries.pdf,.pdf,False,293804,2026-03-14T04:56:29.394714-04:00,ai_governance,empirical study of 155 countries
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/EVILEDGER.pdf,EVILEDGER.pdf,.pdf,False,413030,2026-03-14T04:52:17.764649-04:00,ai_governance,eviledger
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/From Automation to Accountability.pdf,From Automation to Accountability.pdf,.pdf,False,1787658,2026-03-14T04:54:34.762105-04:00,ai_governance,from automation to accountability
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Lit review.pdf,Lit review.pdf,.pdf,False,690636,2026-03-14T04:51:08.698406-04:00,ai_governance,lit review
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Representation Mechanics Invariant-Governed.pdf,Representation Mechanics Invariant-Governed.pdf,.pdf,False,2600372,2026-03-14T04:56:00.775936-04:00,ai_governance,representation mechanics invariant governed
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/self alignment.pdf,self alignment.pdf,.pdf,False,505283,2026-03-14T04:55:34.608866-04:00,ai_governance,self alignment
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29/2025-09_Artificial_intelligence_governance_framework_Superior_Court_of_Quebec.pdf,2025-09_Artificial_intelligence_governance_framework_Superior_Court_of_Quebec.pdf,.pdf,False,142477,2026-03-25T00:57:18.697447-04:00,ai_governance,2025 09 artificial intelligence governance framework superior court of quebec
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29/AIGP_BOK_EBP_FINAL-050724.pdf,AIGP_BOK_EBP_FINAL-050724.pdf,.pdf,False,544849,2026-02-25T00:07:57.492473-05:00,ai_governance,aigp bok ebp 050724
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29/FERZ LLC.pdf,FERZ LLC.pdf,.pdf,False,217597,2026-03-14T04:01:38.860574-04:00,ai_governance,ferz llc
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29/iapp_aigp_candidate_handbook_sept10_2024.pdf,iapp_aigp_candidate_handbook_sept10_2024.pdf,.pdf,False,159832,2026-02-25T00:12:32.058364-05:00,ai_governance,iapp aigp candidate handbook sept10 2024
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29/puaf001.pdf,puaf001.pdf,.pdf,False,759211,2026-03-11T11:47:48.613862-04:00,ai_governance,puaf001
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Desktop Intake 2026-03-29/security forecast.pdf,security forecast.pdf,.pdf,False,15531387,2026-02-17T02:21:56.401997-05:00,ai_governance,security forecast
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/166688.pdf,166688.pdf,.pdf,False,226253,2026-03-11T19:19:52.898096-04:00,ai_governance,166688
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/2016 - Authority Without Ethics Ritual Power and the Cultural Life of Witchcraft in The Love Witc.docx,2016 - Authority Without Ethics Ritual Power and the Cultural Life of Witchcraft in The Love Witc.docx,.docx,False,32328,2026-03-25T03:03:52.524449-04:00,ai_governance,2016 authority without ethics ritual power and the cultural life of witchcraft in the love witc
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/2016IEPP0037_Mellet_Xavier_these.pdf,2016IEPP0037_Mellet_Xavier_these.pdf,.pdf,False,11532537,2026-03-11T19:20:27.472253-04:00,ai_governance,2016iepp0037 mellet xavier these
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/23721.pdf,23721.pdf,.pdf,False,282720,2026-03-11T19:21:29.083142-04:00,ai_governance,23721
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/243133634-Advanced-Physics-Tom-Duncan-Fifth-Edition.pdf,243133634-Advanced-Physics-Tom-Duncan-Fifth-Edition.pdf,.pdf,False,251968917,2026-03-14T06:47:58.002401-04:00,ai_governance,243133634 advanced physics tom duncan fifth edition
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/67e4320b54a66.pdf,67e4320b54a66.pdf,.pdf,False,1270889,2026-03-10T02:59:51.345239-04:00,ai_governance,67e4320b54a66
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/9781108474610_frontmatter.pdf,9781108474610_frontmatter.pdf,.pdf,False,161189,2026-03-11T19:21:43.745082-04:00,ai_governance,9781108474610 frontmatter
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/AI maturity assessmentcjhecklist.pdf,AI maturity assessmentcjhecklist.pdf,.pdf,False,1891799,2026-03-27T08:41:41.599224-04:00,ai_governance,ai maturity assessmentcjhecklist
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/AI_Governance_Bibliography (1).md,AI_Governance_Bibliography (1).md,.md,False,80428,2026-03-24T13:58:18.497357-04:00,ai_governance,ai governance bibliography 1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/ai_governance_methodology_shared_latent_space (1).pdf,ai_governance_methodology_shared_latent_space (1).pdf,.pdf,False,7371,2026-03-10T17:39:09.260478-04:00,ai_governance,ai governance methodology shared latent space 1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/A_Critical_Analysis_On_Margaret_E_Roberts_2018_Cen.pdf,A_Critical_Analysis_On_Margaret_E_Roberts_2018_Cen.pdf,.pdf,False,523378,2026-03-12T01:16:54.812584-04:00,ai_governance,a critical analysis on margaret e roberts 2018 cen
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/com1.pdf,com1.pdf,.pdf,False,13554639,2026-03-10T02:12:46.786858-04:00,ai_governance,com1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/Comment_le_monde_vaudou_vint_au_monde_Un_exemple_h.pdf,Comment_le_monde_vaudou_vint_au_monde_Un_exemple_h.pdf,.pdf,False,189257,2026-03-25T13:30:31.611617-04:00,ai_governance,comment le monde vaudou vint au monde un exemple h
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/dissertation.pdf,dissertation.pdf,.pdf,False,7082377,2026-03-12T01:15:46.470002-04:00,ai_governance,dissertation
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/e18744346417980.pdf,e18744346417980.pdf,.pdf,False,330299,2026-03-10T02:57:42.774946-04:00,ai_governance,e18744346417980
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/EJ1461882.pdf,EJ1461882.pdf,.pdf,False,387514,2026-03-10T02:58:36.431737-04:00,ai_governance,ej1461882
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/Existe-t-il « quelque chose comme ça » _ Cartographie d’alternatives selon trois interprétations pla.pdf,Existe-t-il « quelque chose comme ça » _ Cartographie d’alternatives selon trois interprétations pla.pdf,.pdf,False,110456,2026-03-25T11:35:33.455690-04:00,ai_governance,existe t il quelque chose comme ca cartographie d alternatives selon trois interpretations pla
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/extreme_droite_populisme-4.pdf,extreme_droite_populisme-4.pdf,.pdf,False,255144,2026-03-11T19:20:52.630894-04:00,ai_governance,extreme droite populisme 4
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/fabula-Article-LoraliteetHadriana2.docx28septembre1 (1).pdf,fabula-Article-LoraliteetHadriana2.docx28septembre1 (1).pdf,.pdf,False,188280,2026-03-25T09:37:04.371614-04:00,ai_governance,fabula article loraliteethadriana2 docx28septembre1 1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/Governance checklist.pdf,Governance checklist.pdf,.pdf,False,4331737,2026-03-27T08:40:00.678499-04:00,ai_governance,governance checklist
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/M10674.pdf,M10674.pdf,.pdf,False,2489118,2026-03-11T19:19:25.967808-04:00,ai_governance,m10674
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/Memoire_de_maitrise_Mort_et_naissance_d.pdf,Memoire_de_maitrise_Mort_et_naissance_d.pdf,.pdf,False,561759,2026-03-16T12:45:39.536597-04:00,ai_governance,memoire de maitrise mort et naissance d
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/nist.ai.100-1.pdf,nist.ai.100-1.pdf,.pdf,False,1946127,2026-03-12T01:13:35.421990-04:00,ai_governance,nist ai 100 1
local,/mnt/c/Users/softinfo/Documents,/mnt/c/Users/softinfo/Documents/AI GOVERNANCE LIBRARY/Downloads Intake 2026-03-29/preview-9781108685771_A45555183.pdf,preview-9781108685771_A45555183.pdf,.pdf,False,2278554,2026-03-11T19:21:54.174259-04:00,ai_governance,preview 9781108685771 a45555183
